,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
36426,30,32,6,6,24,26,38,Train/38/00038_00014_00007.png
1169,64,63,6,6,59,58,1,Train/1/00001_00019_00029.png
22862,31,34,6,5,26,29,14,Train/14/00014_00008_00002.png
11667,56,57,6,6,51,52,7,Train/7/00007_00031_00027.png
10659,30,31,6,5,25,25,6,Train/6/00006_00012_00009.png
2570,64,64,5,5,59,58,1,Train/1/00001_00066_00020.png
1467,107,109,10,9,98,99,1,Train/1/00001_00029_00027.png
16462,49,45,6,5,44,40,10,Train/10/00010_00047_00022.png
29155,124,116,11,11,114,106,25,Train/25/00025_00022_00025.png
31511,44,39,6,6,39,34,29,Train/29/00029_00005_00011.png
34697,61,61,6,6,56,56,35,Train/35/00035_00016_00018.png
9022,52,52,6,6,47,47,5,Train/5/00005_00019_00022.png
11085,35,37,5,6,30,32,7,Train/7/00007_00012_00015.png
10166,53,54,5,5,48,49,5,Train/5/00005_00057_00026.png
2549,144,144,13,12,131,132,1,Train/1/00001_00065_00029.png
4429,43,42,5,5,38,37,2,Train/2/00002_00054_00019.png
9443,46,49,6,6,40,43,5,Train/5/00005_00033_00023.png
26551,47,42,6,5,42,37,18,Train/18/00018_00033_00001.png
26815,91,80,8,7,83,73,19,Train/19/00019_00001_00025.png
37769,36,36,6,6,31,31,38,Train/38/00038_00059_00000.png
24,76,69,6,6,70,63,20,Train/20/00020_00000_00024.png
30402,71,63,7,6,64,57,26,Train/26/00026_00014_00012.png
38561,48,49,5,6,42,43,40,Train/40/00040_00006_00012.png
32489,108,102,10,9,99,93,31,Train/31/00031_00013_00029.png
25128,53,52,6,5,48,47,17,Train/17/00017_00022_00018.png
436,44,44,6,6,39,39,0,Train/0/00000_00002_00016.png
17260,53,49,5,5,48,44,11,Train/11/00011_00007_00010.png
19982,35,34,6,5,29,28,12,Train/12/00012_00054_00002.png
4318,57,63,5,6,52,58,2,Train/2/00002_00050_00028.png
24049,91,91,8,8,83,83,16,Train/16/00016_00000_00019.png
32415,43,43,6,5,38,38,31,Train/31/00031_00011_00015.png
21989,106,108,9,10,97,99,13,Train/13/00013_00050_00029.png
24644,40,40,6,5,34,34,17,Train/17/00017_00006_00014.png
16057,32,29,6,5,27,24,10,Train/10/00010_00034_00007.png
20390,57,52,6,5,52,47,12,Train/12/00012_00067_00020.png
32906,53,50,6,5,48,45,32,Train/32/00032_00001_00026.png
3380,48,50,5,5,43,45,2,Train/2/00002_00019_00020.png
37254,61,62,5,5,56,57,38,Train/38/00038_00041_00025.png
38777,39,41,5,5,34,36,41,Train/41/00041_00001_00018.png
28877,45,42,6,6,39,37,25,Train/25/00025_00013_00017.png
22322,31,31,5,5,26,26,13,Train/13/00013_00062_00002.png
8892,41,40,6,5,36,35,5,Train/5/00005_00015_00012.png
18462,44,42,5,5,39,37,12,Train/12/00012_00003_00012.png
17175,54,53,6,6,49,48,11,Train/11/00011_00004_00015.png
36637,34,33,6,5,29,28,38,Train/38/00038_00021_00008.png
15241,31,32,5,5,26,27,10,Train/10/00010_00007_00001.png
13229,65,64,6,5,60,59,8,Train/8/00008_00035_00029.png
20104,43,39,6,6,38,34,12,Train/12/00012_00058_00004.png
19516,46,47,5,6,41,42,12,Train/12/00012_00038_00016.png
10913,68,68,7,7,62,62,7,Train/7/00007_00006_00023.png
828,51,56,5,5,46,51,1,Train/1/00001_00008_00018.png
28637,51,48,5,6,46,43,25,Train/25/00025_00005_00017.png
28196,71,69,6,7,65,63,23,Train/23/00023_00016_00026.png
1948,110,110,9,9,101,101,1,Train/1/00001_00045_00028.png
8135,30,31,5,6,25,26,4,Train/4/00004_00056_00005.png
14310,28,29,5,6,23,24,9,Train/9/00009_00025_00000.png
27771,72,67,6,6,66,61,23,Train/23/00023_00002_00021.png
2565,51,52,5,6,45,46,1,Train/1/00001_00066_00015.png
6397,32,32,5,5,27,27,3,Train/3/00003_00045_00007.png
10592,29,29,6,5,24,24,6,Train/6/00006_00010_00002.png
10714,28,27,6,5,23,22,7,Train/7/00007_00000_00004.png
16331,31,32,5,5,26,27,10,Train/10/00010_00043_00011.png
1366,76,73,7,7,69,67,1,Train/1/00001_00026_00016.png
7064,35,35,6,6,30,30,4,Train/4/00004_00020_00014.png
32251,32,31,6,5,27,26,31,Train/31/00031_00006_00001.png
14800,32,32,6,5,27,27,9,Train/9/00009_00041_00010.png
2924,38,39,6,6,32,33,2,Train/2/00002_00004_00014.png
27559,50,48,5,6,45,42,22,Train/22/00022_00008_00019.png
37427,30,31,5,6,25,26,38,Train/38/00038_00047_00018.png
22515,81,62,7,5,74,57,13,Train/13/00013_00068_00015.png
25577,30,29,5,6,25,23,18,Train/18/00018_00000_00017.png
37300,42,47,6,6,37,42,38,Train/38/00038_00043_00011.png
11337,58,61,5,5,53,56,7,Train/7/00007_00020_00027.png
15760,32,34,5,6,27,29,10,Train/10/00010_00024_00010.png
34258,76,76,7,6,70,70,35,Train/35/00035_00001_00029.png
4066,37,39,5,6,32,33,2,Train/2/00002_00042_00016.png
21782,43,40,6,6,38,35,13,Train/13/00013_00044_00002.png
2436,33,34,5,5,28,29,1,Train/1/00001_00062_00006.png
424,30,29,6,5,25,24,0,Train/0/00000_00002_00004.png
28092,51,49,6,6,46,43,23,Train/23/00023_00013_00012.png
37356,30,33,5,6,25,28,38,Train/38/00038_00045_00007.png
18486,31,26,5,5,25,20,12,Train/12/00012_00004_00006.png
6498,51,52,5,6,46,47,4,Train/4/00004_00001_00018.png
38381,46,42,5,5,40,36,40,Train/40/00040_00000_00012.png
34147,33,33,6,6,28,28,34,Train/34/00034_00012_00008.png
9034,29,29,6,6,24,24,5,Train/5/00005_00020_00004.png
7478,33,33,6,6,28,28,4,Train/4/00004_00034_00008.png
35261,36,35,5,5,31,30,35,Train/35/00035_00035_00012.png
12583,43,43,6,5,38,38,8,Train/8/00008_00014_00013.png
3814,32,31,6,5,27,26,2,Train/2/00002_00034_00004.png
15557,40,41,5,6,35,36,10,Train/10/00010_00017_00017.png
24841,29,37,5,6,24,32,17,Train/17/00017_00013_00001.png
15671,40,40,5,5,35,35,10,Train/10/00010_00021_00011.png
6895,56,59,5,6,50,54,4,Train/4/00004_00014_00025.png
18527,70,67,6,6,63,61,12,Train/12/00012_00005_00017.png
33107,31,33,6,6,26,27,33,Train/33/00033_00000_00017.png
32222,34,32,6,5,29,27,31,Train/31/00031_00005_00002.png
2970,25,27,5,6,20,21,2,Train/2/00002_00006_00000.png
18784,37,38,6,6,31,32,12,Train/12/00012_00014_00004.png
27689,121,110,11,10,111,101,22,Train/22/00022_00012_00029.png
30899,159,134,14,11,146,123,28,Train/28/00028_00002_00029.png
7093,39,37,6,5,34,32,4,Train/4/00004_00021_00013.png
9250,34,32,6,6,29,27,5,Train/5/00005_00027_00010.png
19420,41,41,6,6,36,36,12,Train/12/00012_00035_00010.png
617,44,46,5,6,39,40,1,Train/1/00001_00001_00017.png
24784,28,29,6,5,23,24,17,Train/17/00017_00011_00004.png
17830,75,69,7,7,69,63,11,Train/11/00011_00026_00010.png
34899,36,35,6,5,31,30,35,Train/35/00035_00023_00010.png
17566,43,42,5,6,38,36,11,Train/11/00011_00017_00016.png
7283,48,48,5,5,43,43,4,Train/4/00004_00027_00023.png
34832,30,30,6,6,25,25,35,Train/35/00035_00021_00003.png
8200,32,32,6,5,27,27,4,Train/4/00004_00058_00010.png
31441,44,37,6,5,39,31,29,Train/29/00029_00003_00001.png
14452,69,68,7,7,63,62,9,Train/9/00009_00029_00022.png
1132,85,87,8,7,78,80,1,Train/1/00001_00018_00022.png
27657,74,72,6,6,68,66,22,Train/22/00022_00011_00027.png
23192,38,41,6,5,33,36,14,Train/14/00014_00019_00002.png
16526,57,58,5,6,52,53,10,Train/10/00010_00049_00026.png
21382,68,62,7,5,62,57,13,Train/13/00013_00030_00022.png
2483,61,61,5,6,56,56,1,Train/1/00001_00063_00023.png
5233,53,56,5,5,48,51,3,Train/3/00003_00006_00013.png
26143,54,53,6,5,49,48,18,Train/18/00018_00019_00013.png
37968,41,43,6,6,36,38,38,Train/38/00038_00065_00019.png
33591,48,53,5,6,43,48,33,Train/33/00033_00016_00021.png
27001,33,31,6,5,28,26,21,Train/21/00021_00001_00001.png
30209,61,58,6,6,56,53,26,Train/26/00026_00007_00029.png
22665,55,55,5,5,50,50,14,Train/14/00014_00001_00015.png
28761,54,52,5,6,49,47,25,Train/25/00025_00009_00021.png
31897,48,44,6,5,43,39,30,Train/30/00030_00009_00007.png
19303,49,49,5,5,44,44,12,Train/12/00012_00031_00013.png
38572,84,84,7,8,76,76,40,Train/40/00040_00006_00023.png
34367,37,36,5,5,31,31,35,Train/35/00035_00005_00018.png
19153,39,39,6,6,34,34,12,Train/12/00012_00026_00013.png
10862,34,33,5,5,28,28,7,Train/7/00007_00005_00002.png
32113,49,45,6,5,44,39,31,Train/31/00031_00001_00013.png
15126,32,33,5,5,26,27,10,Train/10/00010_00003_00006.png
24546,28,30,5,6,23,25,17,Train/17/00017_00003_00006.png
21317,49,45,6,5,44,40,13,Train/13/00013_00028_00017.png
6654,74,74,7,6,67,68,4,Train/4/00004_00006_00024.png
37338,57,54,6,5,52,49,38,Train/38/00038_00044_00019.png
29227,38,36,5,5,33,31,25,Train/25/00025_00025_00007.png
23590,33,34,5,6,28,29,15,Train/15/00015_00006_00010.png
4551,40,40,6,6,35,35,2,Train/2/00002_00058_00021.png
13746,30,29,6,5,25,24,9,Train/9/00009_00006_00006.png
19810,44,48,6,6,39,43,12,Train/12/00012_00048_00010.png
23512,40,44,5,6,35,39,15,Train/15/00015_00003_00022.png
18278,39,36,6,5,34,31,11,Train/11/00011_00041_00008.png
1314,31,31,5,5,25,26,1,Train/1/00001_00024_00024.png
24357,62,63,6,5,57,58,16,Train/16/00016_00010_00027.png
12361,30,30,5,5,25,25,8,Train/8/00008_00007_00001.png
30701,47,45,6,6,42,40,27,Train/27/00027_00004_00011.png
16784,38,38,5,5,33,33,10,Train/10/00010_00058_00014.png
7815,38,37,5,5,33,32,4,Train/4/00004_00045_00015.png
1418,32,37,5,5,27,32,1,Train/1/00001_00028_00008.png
5745,41,41,6,5,36,36,3,Train/3/00003_00023_00015.png
24155,29,30,5,6,24,25,16,Train/16/00016_00004_00005.png
22381,27,27,5,5,22,22,13,Train/13/00013_00064_00001.png
34121,32,31,6,5,27,26,34,Train/34/00034_00011_00012.png
2004,72,71,7,6,66,65,1,Train/1/00001_00047_00024.png
6190,31,32,5,6,26,27,3,Train/3/00003_00038_00010.png
28253,72,73,6,7,66,66,24,Train/24/00024_00001_00023.png
31833,38,39,6,6,33,34,30,Train/30/00030_00007_00003.png
19235,44,41,6,6,38,36,12,Train/12/00012_00029_00005.png
27188,41,38,5,5,36,33,21,Train/21/00021_00007_00008.png
15107,40,37,6,5,35,32,10,Train/10/00010_00002_00017.png
29046,47,44,5,5,42,39,25,Train/25/00025_00019_00006.png
14753,41,41,5,5,36,36,9,Train/9/00009_00039_00023.png
21038,55,50,5,6,49,45,13,Train/13/00013_00019_00008.png
18772,48,49,5,6,43,44,12,Train/12/00012_00013_00022.png
2951,36,36,5,5,31,31,2,Train/2/00002_00005_00011.png
17220,28,27,5,6,23,22,11,Train/11/00011_00006_00000.png
21486,36,35,6,6,31,29,13,Train/13/00013_00034_00006.png
725,33,32,6,5,28,27,1,Train/1/00001_00005_00005.png
934,30,32,6,6,25,27,1,Train/1/00001_00012_00004.png
31465,92,84,9,8,84,77,29,Train/29/00029_00003_00025.png
12719,70,74,7,7,64,68,8,Train/8/00008_00018_00029.png
22644,117,117,10,10,107,107,14,Train/14/00014_00000_00024.png
28177,46,43,6,5,41,38,23,Train/23/00023_00016_00007.png
23666,64,63,6,5,59,58,15,Train/15/00015_00008_00026.png
1616,86,87,7,8,79,79,1,Train/1/00001_00034_00026.png
13133,47,47,5,5,41,42,8,Train/8/00008_00032_00023.png
10894,37,38,5,6,32,33,7,Train/7/00007_00006_00004.png
13503,34,33,6,6,28,28,8,Train/8/00008_00045_00003.png
16950,26,27,6,6,21,22,10,Train/10/00010_00064_00000.png
8779,53,54,6,6,48,49,5,Train/5/00005_00011_00019.png
36441,46,51,5,5,41,46,38,Train/38/00038_00014_00022.png
7347,84,86,7,8,77,79,4,Train/4/00004_00029_00027.png
6103,36,39,5,6,31,34,3,Train/3/00003_00035_00013.png
216,27,28,5,6,22,23,20,Train/20/00020_00007_00006.png
26271,61,59,5,6,56,54,18,Train/18/00018_00023_00021.png
36921,40,44,6,5,35,39,38,Train/38/00038_00030_00022.png
21372,45,43,6,6,40,38,13,Train/13/00013_00030_00012.png
15758,33,33,6,5,28,28,10,Train/10/00010_00024_00008.png
37311,51,60,6,5,46,55,38,Train/38/00038_00043_00022.png
26584,35,33,5,6,30,28,18,Train/18/00018_00034_00004.png
34124,31,32,5,6,26,27,34,Train/34/00034_00011_00015.png
28639,57,53,5,5,52,48,25,Train/25/00025_00005_00019.png
29129,165,153,14,14,151,140,25,Train/25/00025_00021_00029.png
26121,82,71,7,6,75,65,18,Train/18/00018_00018_00021.png
98,42,39,6,6,37,34,20,Train/20/00020_00003_00008.png
3261,86,85,7,7,78,77,2,Train/2/00002_00015_00021.png
2552,38,38,6,5,32,33,1,Train/1/00001_00066_00002.png
1351,50,52,5,5,44,46,1,Train/1/00001_00026_00001.png
2206,53,52,6,6,48,47,1,Train/1/00001_00054_00016.png
24341,38,38,6,5,33,33,16,Train/16/00016_00010_00011.png
14773,44,43,6,5,39,38,9,Train/9/00009_00040_00013.png
27750,37,34,6,6,32,29,23,Train/23/00023_00002_00000.png
19187,48,49,5,6,43,44,12,Train/12/00012_00027_00017.png
15357,57,58,5,6,52,53,10,Train/10/00010_00010_00027.png
29839,51,47,5,6,46,42,25,Train/25/00025_00045_00019.png
13435,51,51,6,6,46,46,8,Train/8/00008_00042_00025.png
29782,73,68,6,7,67,62,25,Train/25/00025_00043_00022.png
38336,80,81,7,7,73,74,39,Train/39/00039_00008_00027.png
16037,37,37,6,6,32,32,10,Train/10/00010_00033_00017.png
11083,33,34,5,6,28,29,7,Train/7/00007_00012_00013.png
6052,48,45,6,6,43,40,3,Train/3/00003_00033_00022.png
12726,35,36,5,6,30,31,8,Train/8/00008_00019_00006.png
1704,59,57,5,5,53,52,1,Train/1/00001_00037_00024.png
13800,27,26,6,5,21,20,9,Train/9/00009_00008_00000.png
25617,90,82,8,8,82,74,18,Train/18/00018_00001_00027.png
22809,38,38,5,5,33,32,14,Train/14/00014_00006_00009.png
787,57,57,5,6,52,52,1,Train/1/00001_00007_00007.png
187,32,30,5,6,26,25,20,Train/20/00020_00006_00007.png
390,29,30,6,6,24,25,0,Train/0/00000_00001_00000.png
20199,44,47,5,5,39,42,12,Train/12/00012_00061_00009.png
416,53,54,6,5,48,49,0,Train/0/00000_00001_00026.png
32672,32,31,6,5,27,26,31,Train/31/00031_00020_00002.png
29380,60,57,5,5,55,52,25,Train/25/00025_00030_00010.png
27283,40,37,6,5,35,32,21,Train/21/00021_00010_00013.png
26230,63,63,5,5,58,58,18,Train/18/00018_00022_00010.png
34985,35,34,6,5,30,29,35,Train/35/00035_00026_00006.png
29255,36,32,6,5,31,27,25,Train/25/00025_00026_00005.png
18372,35,38,6,5,29,32,12,Train/12/00012_00000_00012.png
14225,34,35,6,6,29,30,9,Train/9/00009_00022_00005.png
1165,49,52,5,6,44,47,1,Train/1/00001_00019_00025.png
23235,63,70,5,7,58,64,14,Train/14/00014_00020_00015.png
28551,69,61,7,6,63,56,25,Train/25/00025_00002_00021.png
17018,31,29,6,6,26,24,10,Train/10/00010_00066_00008.png
10280,41,43,5,6,36,38,5,Train/5/00005_00061_00020.png
8785,74,77,7,7,68,71,5,Train/5/00005_00011_00025.png
16670,49,49,6,6,44,44,10,Train/10/00010_00054_00020.png
21256,46,59,6,5,41,54,13,Train/13/00013_00026_00016.png
15073,40,36,5,5,35,31,10,Train/10/00010_00001_00013.png
2778,58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
4925,27,27,6,5,22,22,2,Train/2/00002_00071_00005.png
27057,72,61,7,5,66,56,21,Train/21/00021_00002_00027.png
67,38,37,6,6,33,32,20,Train/20/00020_00002_00007.png
83,63,59,6,5,58,54,20,Train/20/00020_00002_00023.png
37910,50,49,5,5,45,44,38,Train/38/00038_00063_00021.png
12568,119,122,11,10,109,112,8,Train/8/00008_00013_00028.png
12269,71,71,7,6,65,65,8,Train/8/00008_00003_00029.png
31989,33,37,5,6,28,32,30,Train/30/00030_00012_00009.png
34177,41,40,6,5,36,35,34,Train/34/00034_00013_00008.png
33010,30,32,6,6,25,27,32,Train/32/00032_00005_00010.png
1678,81,81,7,7,74,74,1,Train/1/00001_00036_00028.png
35737,37,35,6,5,31,30,36,Train/36/00036_00011_00008.png
18725,36,34,6,5,31,29,12,Train/12/00012_00012_00005.png
5993,53,57,5,6,47,51,3,Train/3/00003_00031_00023.png
20480,53,51,6,6,48,46,13,Train/13/00013_00000_00020.png
322,58,52,5,5,53,47,20,Train/20/00020_00010_00022.png
4803,36,35,6,6,30,30,2,Train/2/00002_00067_00003.png
9663,27,29,5,6,21,23,5,Train/5/00005_00041_00003.png
21617,61,54,6,5,56,49,13,Train/13/00013_00038_00017.png
10184,35,33,6,5,29,28,5,Train/5/00005_00058_00014.png
29613,31,30,5,6,26,25,25,Train/25/00025_00038_00003.png
34306,33,34,5,6,27,29,35,Train/35/00035_00003_00017.png
34528,85,86,8,8,78,79,35,Train/35/00035_00010_00029.png
35662,58,59,6,6,53,54,36,Train/36/00036_00008_00023.png
26631,58,53,6,6,53,48,18,Train/18/00018_00035_00021.png
32607,136,123,11,10,125,113,31,Train/31/00031_00017_00027.png
13900,39,40,5,6,34,35,9,Train/9/00009_00011_00010.png
5274,52,52,6,5,47,47,3,Train/3/00003_00007_00024.png
4431,46,46,5,6,41,41,2,Train/2/00002_00054_00021.png
26013,43,43,5,5,38,38,18,Train/18/00018_00015_00003.png
36377,32,33,5,6,27,28,38,Train/38/00038_00012_00018.png
27986,81,69,8,6,74,63,23,Train/23/00023_00009_00026.png
10713,28,28,6,6,23,23,7,Train/7/00007_00000_00003.png
25186,39,41,5,5,34,36,17,Train/17/00017_00024_00016.png
15182,32,33,6,6,27,27,10,Train/10/00010_00005_00002.png
12009,32,33,5,5,27,28,7,Train/7/00007_00043_00009.png
23643,37,37,6,6,32,32,15,Train/15/00015_00008_00003.png
34760,43,45,6,6,38,40,35,Train/35/00035_00018_00021.png
18840,27,28,5,6,22,23,12,Train/12/00012_00016_00000.png
17806,46,41,6,5,41,36,11,Train/11/00011_00025_00016.png
19388,60,61,6,6,55,55,12,Train/12/00012_00034_00008.png
4775,36,40,6,6,31,35,2,Train/2/00002_00066_00005.png
20370,33,33,6,5,28,28,12,Train/12/00012_00067_00000.png
30350,48,45,5,5,42,39,26,Train/26/00026_00012_00020.png
24658,73,80,6,7,66,73,17,Train/17/00017_00006_00028.png
24975,46,46,5,5,41,41,17,Train/17/00017_00017_00015.png
21939,38,32,6,5,33,27,13,Train/13/00013_00049_00009.png
38067,107,107,9,9,98,98,38,Train/38/00038_00068_00028.png
38796,35,36,6,6,30,31,41,Train/41/00041_00002_00007.png
37966,40,40,6,5,35,35,38,Train/38/00038_00065_00017.png
4688,32,32,6,6,27,27,2,Train/2/00002_00063_00008.png
11758,56,61,5,5,51,56,7,Train/7/00007_00034_00028.png
2103,34,33,6,6,28,28,1,Train/1/00001_00051_00003.png
19442,38,39,5,6,33,34,12,Train/12/00012_00036_00002.png
25154,35,37,5,6,30,32,17,Train/17/00017_00023_00014.png
8516,42,44,6,6,37,39,5,Train/5/00005_00002_00026.png
21658,88,76,7,6,81,70,13,Train/13/00013_00039_00028.png
7867,43,43,6,6,37,37,4,Train/4/00004_00047_00007.png
18572,31,33,5,6,26,28,12,Train/12/00012_00007_00002.png
292,47,47,6,6,42,42,20,Train/20/00020_00009_00022.png
26185,130,118,11,11,119,108,18,Train/18/00018_00020_00025.png
19227,91,91,8,8,83,83,12,Train/12/00012_00028_00027.png
9285,43,40,6,5,38,35,5,Train/5/00005_00028_00015.png
3515,32,32,5,6,27,27,2,Train/2/00002_00024_00005.png
13859,117,120,10,11,107,110,9,Train/9/00009_00009_00029.png
4075,55,55,6,5,50,50,2,Train/2/00002_00042_00025.png
25515,30,31,5,5,25,26,17,Train/17/00017_00035_00015.png
13528,96,95,9,8,88,87,8,Train/8/00008_00045_00028.png
18018,61,61,5,6,56,55,11,Train/11/00011_00032_00018.png
9888,47,47,6,6,42,42,5,Train/5/00005_00048_00018.png
24932,27,30,5,6,22,25,17,Train/17/00017_00016_00002.png
7957,31,32,6,6,26,27,4,Train/4/00004_00050_00007.png
18470,54,55,5,6,49,50,12,Train/12/00012_00003_00020.png
8122,48,46,6,5,43,41,4,Train/4/00004_00055_00022.png
9762,39,41,6,6,33,36,5,Train/5/00005_00044_00012.png
29789,144,133,13,12,132,122,25,Train/25/00025_00043_00029.png
27852,42,40,6,6,37,35,23,Train/23/00023_00005_00012.png
21001,33,32,6,5,28,27,13,Train/13/00013_00018_00001.png
14484,51,53,6,6,46,47,9,Train/9/00009_00030_00024.png
14990,43,44,6,5,38,39,9,Train/9/00009_00047_00020.png
5235,57,59,6,5,51,53,3,Train/3/00003_00006_00015.png
6919,39,37,6,5,34,32,4,Train/4/00004_00015_00019.png
21626,105,96,9,9,96,88,13,Train/13/00013_00038_00026.png
23347,32,31,6,6,27,26,14,Train/14/00014_00024_00007.png
17909,31,47,5,5,25,42,11,Train/11/00011_00028_00029.png
30394,53,49,5,6,48,44,26,Train/26/00026_00014_00004.png
3393,28,29,5,6,23,24,2,Train/2/00002_00020_00003.png
16998,35,36,6,6,30,30,10,Train/10/00010_00065_00018.png
30494,43,38,6,6,38,32,26,Train/26/00026_00017_00014.png
29194,39,39,6,6,34,34,25,Train/25/00025_00024_00004.png
8077,43,43,6,6,38,38,4,Train/4/00004_00054_00007.png
2385,46,47,5,5,41,42,1,Train/1/00001_00060_00015.png
13405,51,50,6,5,46,45,8,Train/8/00008_00041_00025.png
20479,49,48,5,6,43,42,13,Train/13/00013_00000_00019.png
11527,29,31,5,6,24,26,7,Train/7/00007_00027_00007.png
5593,44,44,6,6,39,39,3,Train/3/00003_00018_00013.png
11693,68,69,7,7,62,63,7,Train/7/00007_00032_00023.png
24115,52,51,6,5,47,46,16,Train/16/00016_00002_00025.png
23079,40,40,6,6,35,35,14,Train/14/00014_00015_00009.png
21405,37,34,6,6,32,29,13,Train/13/00013_00031_00015.png
11987,45,46,5,6,40,41,7,Train/7/00007_00042_00017.png
22849,74,72,7,6,68,66,14,Train/14/00014_00007_00019.png
32835,52,47,6,5,47,42,31,Train/31/00031_00025_00015.png
34123,32,31,6,5,27,26,34,Train/34/00034_00011_00014.png
16956,29,29,5,5,23,24,10,Train/10/00010_00064_00006.png
7695,38,39,5,6,33,34,4,Train/4/00004_00041_00015.png
34213,48,49,5,5,43,44,35,Train/35/00035_00000_00014.png
29727,132,120,12,11,121,110,25,Train/25/00025_00041_00027.png
37809,33,37,5,5,28,32,38,Train/38/00038_00060_00010.png
37232,28,31,5,6,23,26,38,Train/38/00038_00041_00003.png
13204,33,31,6,5,27,26,8,Train/8/00008_00035_00004.png
21237,99,92,8,8,91,84,13,Train/13/00013_00025_00027.png
20089,47,48,6,5,42,43,12,Train/12/00012_00057_00019.png
33779,26,31,6,5,21,25,34,Train/34/00034_00000_00000.png
37089,56,53,6,5,51,48,38,Train/38/00038_00036_00010.png
5940,26,26,6,5,21,21,3,Train/3/00003_00030_00000.png
16022,26,25,5,5,20,20,10,Train/10/00010_00033_00002.png
35394,81,83,7,8,74,76,35,Train/35/00035_00039_00025.png
23435,28,60,6,6,23,55,15,Train/15/00015_00001_00005.png
23903,51,51,5,6,46,46,15,Train/15/00015_00016_00023.png
23682,48,47,6,5,43,42,15,Train/15/00015_00009_00012.png
37740,38,41,5,6,33,36,38,Train/38/00038_00058_00001.png
3140,46,43,6,6,41,37,2,Train/2/00002_00011_00020.png
16035,33,33,5,5,28,28,10,Train/10/00010_00033_00015.png
11980,36,35,6,5,31,30,7,Train/7/00007_00042_00010.png
8210,42,42,6,6,37,37,4,Train/4/00004_00058_00020.png
37908,45,44,5,5,40,39,38,Train/38/00038_00063_00019.png
7949,72,72,7,6,66,65,4,Train/4/00004_00049_00029.png
26512,51,47,6,6,45,42,18,Train/18/00018_00031_00022.png
22545,40,39,6,5,35,34,13,Train/13/00013_00069_00015.png
23972,29,29,6,6,24,24,15,Train/15/00015_00019_00002.png
17243,53,47,6,5,48,41,11,Train/11/00011_00006_00023.png
15909,33,32,6,5,28,27,10,Train/10/00010_00029_00009.png
33401,31,33,5,6,26,27,33,Train/33/00033_00010_00011.png
34469,25,25,5,5,20,20,35,Train/35/00035_00009_00000.png
29051,55,53,6,5,50,48,25,Train/25/00025_00019_00011.png
38992,52,53,6,6,47,48,42,Train/42/00042_00000_00023.png
25777,62,58,5,6,57,52,18,Train/18/00018_00007_00007.png
25230,28,28,6,6,23,23,17,Train/17/00017_00026_00000.png
31400,71,63,6,5,65,58,29,Train/29/00029_00001_00020.png
13638,56,58,6,6,50,52,9,Train/9/00009_00002_00018.png
6948,40,44,5,6,35,39,4,Train/4/00004_00016_00018.png
3347,43,42,6,5,37,37,2,Train/2/00002_00018_00017.png
22401,34,35,5,6,29,30,13,Train/13/00013_00064_00021.png
35196,29,31,5,5,24,25,35,Train/35/00035_00033_00007.png
34519,61,61,6,6,56,56,35,Train/35/00035_00010_00020.png
31128,71,62,6,6,65,57,28,Train/28/00028_00010_00018.png
17107,83,75,7,7,76,69,11,Train/11/00011_00002_00007.png
